Organization Id,Name,Country,Founded,Industry,Number of employees
"ad86DE54bCAA06f","Mcgrath, Murphy and Barron","Slovakia (Slovak Republic)","1980","Wine / Spirits","9694"
"7fd1d88CeE17Ad2","Pope, Little and Carney","Malaysia","2005","Textiles","4603"
"89Ed08d1afB9Eed","Hobbs, Holland and Humphrey","Nicaragua","2015","Research Industry","4868"
"FB54FCAAFbf9fce","Cannon-James","Albania","1974","Investment Banking / Venture","5177"
"FaA9970a4823e8c","Alvarado-Villarreal","Liechtenstein","2013","Oil / Energy / Solar / Greentech","3476"
"20Ab24db6c72Ea1","Haas-Osborne","Guinea-Bissau","1980","Mental Health Care","4945"
"6711De47D24AC4c","Bowen and Sons","Vietnam","1983","Design","7205"
"c8955aDFaA1B9D1","Jefferson, Richardson and Lopez","Germany","1990","Insurance","4441"
"F5c6Dc82aE31D85","Obrien Ltd","Turks and Caicos Islands","1975","Marketing / Advertising / Sales","4619"
"EbFa9FcFD06Ad01","Bauer-Kane","Norfolk Island","2013","Transportation","1644"
"c63Cce7fBd13D1F","Marshall, Wheeler and Hinton","Bahamas","2016","Law Practice / Law Firms","9799"
"B394FF854Befa1D","Wolfe, Gentry and Bennett","Thailand","1974","Fishery","1482"
"D7a67B0DD08B8b9","Castillo Ltd","Serbia","2015","Capital Markets / Hedge Fund / Private Equity","1756"
"e8ed34e3f2cde25","English PLC","Netherlands Antilles","1976","Marketing / Advertising / Sales","5838"
"5b2bB1A2485f70d","Vang, Bailey and Mccullough","Slovenia","2021","Management Consulting","4247"
"5Df4Ad59500Ec43","Cowan Group","India","2000","Food Production","9353"
"57F51FFBaF674a8","Garza and Sons","Monaco","2008","Medical Equipment","9790"
"eB23DAE2E1B093e","Watson-Haynes","Czech Republic","2009","Law Practice / Law Firms","5895"
"2F0acDc38AaCBF1","Sheppard, Madden and Aguirre","El Salvador","2018","Maritime","3957"
"cb9171B428Bdd53","Arroyo, Michael and Santiago","Burkina Faso","2011","Translation / Localization","260"
"Ce64c2c1CCcd9A9","Shea PLC","Bolivia","1971","Law Enforcement","3837"
"CF5851C55cBB5AC","Solomon, Villa and Lewis","Maldives","2009","Human Resources / HR","8154"
"91d2648A0C7A4F4","Curry, Jenkins and Reynolds","Suriname","2009","Telecommunications","222"
"0c4a6e94cDD972c","Sparks-Howe","Saint Pierre and Miquelon","1984","Information Technology / IT","8594"
"74Ad69Af1cAAd08","Perkins, Carney and Frank","Congo","2006","Plastics","5614"
"1b4A2fcBc89004F","Strickland LLC","China","2020","Primary / Secondary Education","7081"
"CE2807A0ad3b85D","Montes, Tran and Chan","Timor-Leste","1972","Medical Practice","4332"
"b5b54aA7CcE7916","Kennedy and Sons","Bermuda","1989","Staffing / Recruiting","6924"
"D0Bc91809d4123c","Kramer, Weeks and Armstrong","Sri Lanka","1985","Higher Education / Acadamia","7663"
"23DeACE49Def4Ae","Lara-Morse","Namibia","2007","Non - Profit / Volunteering","6968"
"ABaff3eCCa44B9F","Vance, Webb and Anderson","Turkmenistan","1998","Newspapers / Journalism","5784"
"C2a4a6Fe2433bD8","Vaughan-Peterson","Syrian Arab Republic","2005","Civic / Social Organization","7463"
"EFaD8CAE7496168","Dickson-Cochran","Ecuador","2020","Information Technology / IT","2613"
"05FDD5140ACF75b","Henderson-Bean","New Zealand","2010","Fundraising","7645"
"9dC00Fe1d36ffFE","Gibbs, Cooke and Ayala","Liberia","1990","Dairy","5655"
"CFD0E0679A3bF6d","Pruitt, Mckinney and Terrell","Cook Islands","1992","Ranching","6958"
"d30F4A2d7115D9c","Phelps Inc","Wallis and Futuna","1975","Executive Office","6800"
"b5d0AAfc00a543C","Navarro, Poole and Santos","Gambia","2014","Military Industry","9296"
"9ae80dD4f4C4aFd","Combs-Lowery","Mongolia","2000","Machinery","6638"
"6FBdCFb6E41D058","Shields, Liu and Fisher","Reunion","1985","Financial Services","8018"
"6d6b2Bed61c1aeC","Sanford-Silva","Hong Kong","2001","Ranching","6329"
"0eED3637EfB7F9e","Mcneil, Barry and Hardy","Cyprus","1981","Package / Freight Delivery","7014"
"3a5BFc8a9fBcC9e","Hodge PLC","Cameroon","2020","Import / Export","9597"
"42cE9BfDFBF8dAa","Estrada, Woodard and Mata","British Virgin Islands","2013","Staffing / Recruiting","9569"
"b5c2Cf51641cFBb","Mckay-Arellano","Macao","1984","Civic / Social Organization","5089"
"eeAEBe6e7e65C0b","Coleman-Sandoval","Tanzania","2021","Legal Services","3836"
"ad933caF4B7FE24","Peters LLC","Palau","1987","Newspapers / Journalism","5557"
"B4E525CCD3af4b9","Kline-Hooper","Ethiopia","1986","Facilities Services","4028"
"BDD10c1c9e2AcBC","Lozano, Mays and Glover","Nepal","2018","Political Organization","9999"
"445c3da2badc958","Pearson-Wilkins","Bouvet Island (Bouvetoya)","2022","Alternative Dispute Resolution","8128"
"Cd05006F9c33272","Mcpherson Ltd","Iraq","1993","Renewables / Environment","5349"
"C2daFDCfD9A1D20","Ayers, Brennan and Berg","Nepal","1988","Mental Health Care","1521"
"f0bBbE71f9EB6Fe","Christian-Brewer","Namibia","1980","Entertainment / Movie Production","9473"
"7b2a689068BCc7b","Ali-Gibbs","Burundi","1970","Luxury Goods / Jewelry","2649"
"Df05B53172fBa2a","Reyes Group","Moldova","1982","Wholesale","7826"
"fd75DEa5a03e077","Stokes PLC","Pitcairn Islands","1972","Utilities","4964"
"675E8ce3693b0DB","Hendrix Inc","Ireland","2004","Investment Banking / Venture","3717"
"0CBFf6f63054D7A","Richards PLC","Timor-Leste","1976","Media Production","7013"
"Caf2B1B4aAE7fdf","Bender Group","Chile","1983","Marketing / Advertising / Sales","2483"
"AaAFD6e6a126F65","Randall, Mcfarland and Stafford","Mayotte","1976","Marketing / Advertising / Sales","2575"
"00Ef71A7aeF60c0","Case, Reeves and Williamson","Armenia","1991","Marketing / Advertising / Sales","686"
"A5D01CdE399Da55","Baird-Bryan","Hong Kong","2003","Insurance","6303"
"ABeEAeD64685C82","Roman, Ballard and Mccullough","Andorra","2001","Civil Engineering","8952"
"dfdbC194fEE7ac2","Mcknight-Villegas","Hungary","2012","Facilities Services","7671"
"6D28fCd3A6bbefE","Heath-Mathis","Bangladesh","1993","Research Industry","4732"
"e1C30aCe386cA4f","Ross-Bell","Mauritius","1991","Hospital / Health Care","8793"
"d1e26EB359D9cEB","Cobb-Ayala","Tajikistan","1992","Law Enforcement","6207"
"AD4Dff3Bd1C8DE6","Cowan-Black","Uruguay","1999","Printing","9277"
"bFA734bE6c74BBE","Lamb, Phelps and Woods","Bouvet Island (Bouvetoya)","1973","Pharmaceuticals","1762"
"8d887Df4A8AD746","Riddle and Sons","Cook Islands","2007","Paper / Forest Products","134"
"A6FE9607D8Ebbae","Berg, Hopkins and Schneider","Jersey","1998","Computer Games","6889"
"ee3A97d2081bd87","Schmidt, Flores and Olson","Antigua and Barbuda","1980","Architecture / Planning","7166"
"Af8aADcAa27f6cD","Chandler, Bentley and Mcclure","British Indian Ocean Territory (Chagos Archipelago)","1987","Nanotechnology","3247"
"bBeC75E2D31E930","Day, Ochoa and Hebert","Greece","1987","Farming","5086"
"6aB7f7859addEA6","Zhang, Grant and Montgomery","Czech Republic","2002","Philanthropy","6317"
"0fd7C8aF6ADbD8c","Cooley Group","Kiribati","2010","Financial Services","6076"
"1Aca36bDa9bcEbD","Lamb-Osborne","Guinea","2007","Mental Health Care","885"
"A6aeEEDFD5beFB6","Evans-Ward","Finland","1976","Veterinary","8910"
"a7Af1157cdF516C","Sosa Ltd","Isle of Man","2002","Newspapers / Journalism","8989"
"Af94af29e8FeDd3","Sellers Ltd","Georgia","2012","Retail Industry","1635"
"7Fde0AD4D5faFFa","Davis-Benson","Senegal","1970","Other Industry","8907"
"8DAE0FB957f6e1A","Fields, Anderson and Gay","Nicaragua","2012","Market Research","5811"
"2Ade63F4d08F26e","Burke LLC","Guyana","1978","Warehousing","5326"
"44AcF9AFC6E3B93","Aguirre, Hahn and Madden","Spain","1983","Design","7487"
"f0081Ad8A2E7b30","Bean and Sons","Slovenia","1981","Computer / Network Security","1398"
"52eAF0Eecbccc9c","Valenzuela PLC","Korea","2008","Sporting Goods","2399"
"05E4bB5643030B1","Monroe, Reid and Knapp","Papua New Guinea","1988","Religious Institutions","7970"
"cC5EDcE30Ec8CaB","Moyer, Hood and Gomez","Uzbekistan","1991","Utilities","7912"
"db9B66E00a530dC","Turner-Mccormick","Bhutan","1996","Tobacco","2111"
"68f6536cb5e2f6e","Mcclure-Frazier","Mayotte","2008","Investment Management / Hedge Fund / Private Equity","4122"
"6430707cdFF1ffA","Escobar PLC","Guernsey","2012","Translation / Localization","2998"
"58a4ccDfd84C7E6","Welch-Faulkner","Moldova","2004","Research Industry","6660"
"5DBF9C1ACB2Ba6F","Pena-Stuart","Swaziland","2012","Motion Pictures / Film","6669"
"a7Cd7d28D0b5d9E","Case LLC","Montenegro","1998","Sports","7028"
"3Bc075Bba0137Bd","Deleon Group","Oman","2015","Staffing / Recruiting","9536"
"dda2d5a64e3aA04","Paul and Sons","Svalbard & Jan Mayen Islands","2004","International Trade / Development","6649"
"AfD2A9c6AE02AC5","Arroyo-Rowland","Bangladesh","1981","Mining / Metals","7105"
"C8D2ed8C24A0e94","Klein-Fritz","American Samoa","1992","Renewables / Environment","6107"
"16DC9fF56390cA4","Mcmahon, Mcknight and Mahoney","Bolivia","1996","Retail Industry","7203"
"f65e592F4d54ae3","Sherman-Gardner","Slovakia (Slovak Republic)","2009","Executive Office","1295"
"935999bB2d00e1B","Weeks-Shelton","Estonia","2009","Marketing / Advertising / Sales","243"
"30D44d69B93Dfb9","Russell-Ayala","Equatorial Guinea","1991","Library","5113"
"b9acbe57d153A9d","Colon, Owen and Cameron","Guadeloupe","1988","Individual / Family Services","6390"
"bBAAd1BeE04e1bC","Fitzpatrick Group","Greenland","1971","Banking / Mortgage","9431"
"55c80b2149C0C24","Oneill Inc","Vanuatu","1978","Packaging / Containers","4727"
"aEB01617026F470","Hester, Green and Velasquez","Saint Helena","1983","Research Industry","4292"
"3dFFCEBBAbE6c4a","Vincent-Kidd","Guinea-Bissau","1992","Financial Services","5220"
"fBDE61F8EB7BfBD","English-Raymond","Honduras","2007","Outsourcing / Offshoring","8979"
"b7DA774BF15b91d","Singh-Cooley","Latvia","1987","Biotechnology / Greentech","80"
"cc0DdcCfE8037fa","Ward-Key","United Kingdom","2017","Animation","5506"
"BeDBC02eD769dC1","Mack-Bryan","Saint Helena","1972","Commercial Real Estate","6982"
"b41c697a7fbb69C","Bryan-Salinas","Armenia","1990","Plastics","1386"
"A83c8169c15453b","Holder, Bell and Roy","Bulgaria","1997","Semiconductors","6826"
"4c10925EFf8f91E","Banks, Padilla and Chambers","Palau","1988","Building Materials","5486"
"1c249f7b6895fDf","Villa LLC","Czech Republic","1991","Professional Training","9309"
"FDe20EfDc1c4bDe","Spence LLC","Latvia","2001","Graphic Design / Web Design","5887"
"e1d2666dFDdbf3f","Gillespie, Fitzpatrick and Maynard","Liberia","1971","Aviation / Aerospace","6435"
"7ABe52f0AB5e1cB","Guzman and Sons","Northern Mariana Islands","1995","Medical Practice","9445"
"5620D49C3caFf22","Robles, Mckay and Hardin","Grenada","1999","Glass / Ceramics / Concrete","4342"
"2aC3CDAda02FF21","Cummings, Sosa and Ball","Algeria","2003","Individual / Family Services","2688"
"1934C138cD71f50","Ewing Inc","Reunion","2019","Recreational Facilities / Services","476"
"a75B3BDEEdA9b54","Hernandez Inc","Kuwait","2016","Government Relations","3268"
"ABCa1Db948234ae","Lara, Frye and Nichols","Saint Kitts and Nevis","1980","Security / Investigations","4239"
"0EC79f61b84BDaE","Carlson-Davis","Micronesia","2009","Sports","584"
"B180Dbf2339dea3","Bradshaw and Sons","Seychelles","1985","Alternative Medicine","1103"
"afe80be91f70ed8","Conrad, Miller and Burch","Antarctica (the territory South of 60 deg S)","1989","Investment Management / Hedge Fund / Private Equity","4545"
"3dBAdBAAdA9Dbb0","May, Black and Wolf","Greenland","1975","Judiciary","4479"
"e11aaB773a9C13A","Dawson-Jordan","Micronesia","1971","Government Relations","662"
"A1F8E50eb3d4a25","Key-Baxter","Guinea","1996","Health / Fitness","3862"
"f1cd60cDCAE88BA","Vaughn-Stone","Cyprus","1992","Consumer Electronics","9535"
"d5c2EfeC61aDdad","Mason-Drake","Brunei Darussalam","2004","Civic / Social Organization","760"
"B0191aCab5Ae193","Chandler and Sons","Tonga","2007","Restaurants","2294"
"b3b41aa24825FBf","Morrow-Nunez","Portugal","1982","Electrical / Electronic Manufacturing","716"
"EA37A980f7B7FC0","Bradshaw, Dean and Lyons","Cayman Islands","1971","Law Enforcement","4901"
"4Ef3b5fdEcAbDcA","Bentley, Welch and Avila","Northern Mariana Islands","2019","Computer / Network Security","400"
"fd5339d6C878dCC","Barnes Ltd","Macedonia","1997","Luxury Goods / Jewelry","6968"
"A8002fCFe1c80fc","Torres, Maldonado and Raymond","Greece","1972","Chemicals","5566"
"1C20a9c5C9ffF74","Frank and Sons","Congo","1980","Outsourcing / Offshoring","108"
"1C2aEEDdEedA5fc","Bowers, Maddox and Roth","Nauru","2018","Plastics","6414"
"aC7A9Ae99dC5bbC","Mcpherson, Fletcher and Carey","Montserrat","1976","Judiciary","1342"
"DeB4Deb2eC4cE94","Heath-Frederick","Peru","2017","Wireless","8545"
"DfB1aA2aBBCfC74","Bird Inc","Singapore","1982","Investment Management / Hedge Fund / Private Equity","8351"
"5d8a6a1bAEc2028","Brennan-Holt","Cuba","1977","Judiciary","2400"
"2352d01c97769f5","Mack Group","Algeria","1988","Medical Practice","6490"
"8ABBAAa76dA92fF","Carter-Anderson","Singapore","1973","Legislative Office","2605"
"6eFFD40D3b9c822","Salas-Kirby","Netherlands Antilles","1985","Railroad Manufacture","4116"
"5d1e041BB1cc248","Lara, Robertson and Macias","Lebanon","1984","Primary / Secondary Education","7438"
"5214Aa0AE4A5a3a","Escobar Ltd","Norway","1977","Internet","1438"
"d55faBBed3efc2c","Stuart-Love","Colombia","1985","Cosmetics","4296"
"B90ECe7085aD529","Hughes-Stanton","Afghanistan","1991","Alternative Medicine","1160"
"F19c5C0acDD3c16","Buckley-Brady","Tanzania","2018","Outsourcing / Offshoring","2834"
"3ACD4dA2eD7BaB8","Powell, Beard and Newman","Austria","2021","Design","6029"
"5Bf4E91fAAA72ed","Tran and Sons","Panama","2011","Semiconductors","4037"
"cc857c2e1BF525e","Kaufman, Pennington and James","Sri Lanka","1993","Electrical / Electronic Manufacturing","1543"
"9b265e6dd8bb15f","Haas-Raymond","Myanmar","2011","Leisure / Travel","9760"
"Db0C16021082777","Fox-Foster","Kenya","1981","Government Administration","9675"
"C556Ec2cecbDC92","Vaughn, Skinner and Blackburn","Tajikistan","2009","Consumer Electronics","8817"
"9BcA64A7Dbd1A5c","Duke Inc","Belgium","2009","Transportation","401"
"ADB4b5FBccA81dC","Alexander and Sons","Belize","2006","Alternative Dispute Resolution","8788"
"6Bc50fcE1f352Df","Kidd LLC","Netherlands Antilles","1980","Legislative Office","2940"
"C49bdbe5aa9aDAa","Bridges-Miranda","Chile","1998","Individual / Family Services","6000"
"0b6FeF9c4DD8Ca8","Kent and Sons","Korea","1991","Industrial Automation","2360"
"364fFeEc9b55908","Kaufman and Sons","Djibouti","1993","Political Organization","4831"
"e0BACCbb02d27De","Greer, Mcpherson and Park","Norway","1980","Government Administration","5049"
"eabBEe871e7E92e","Mosley and Sons","Japan","1978","Utilities","536"
"a7b3548F6C6b7cd","Lucero-Ramirez","Paraguay","2016","Mechanical or Industrial Engineering","764"
"516bC91C8d5e07B","Mann-Weber","Bhutan","1998","Leisure / Travel","5573"
"7dad5A1DcAfBDcd","Nunez Inc","Iran","1993","Package / Freight Delivery","2836"
"9D8Fbffe9F3452f","Buchanan-Fox","Italy","1981","Mechanical or Industrial Engineering","7289"
"fe4ab783B8F83D9","Sandoval-Fox","Malawi","1982","Computer Hardware","9572"
"cE71515C0b21eDf","Copeland, Spencer and Braun","Malawi","1988","Research Industry","135"
"E15DC6FAc604Aa0","Lucero-Chavez","Slovenia","1995","Civil Engineering","7834"
"fA6E80887Ae00Ca","Clark-Koch","Saint Vincent and the Grenadines","1999","Retail Industry","2818"
"2F0899Ba2e08883","Mcintyre LLC","Afghanistan","1997","Banking / Mortgage","4325"
"d0Fd873ecf4a1a6","Mckee, Knapp and Brandt","Wallis and Futuna","1993","Capital Markets / Hedge Fund / Private Equity","7402"
"4aDb95FEC780c9E","York-Wilcox","Brunei Darussalam","1991","Aviation / Aerospace","2677"
"5Ad806cca03DBf6","Escobar, Bowen and Calhoun","Fiji","1988","Program Development","4391"
"4af5d4eE3855Ec3","Bryant Ltd","Portugal","1983","Entertainment / Movie Production","821"
"e1D955fa939c7bD","Mays, Spencer and Heath","Bosnia and Herzegovina","2009","Commercial Real Estate","654"
"41fD1ecFaAEA0E1","Barnes, Bennett and Cardenas","Russian Federation","2009","Dairy","7920"
"99edDcAbAd69C67","Espinoza-Pacheco","Senegal","1999","Tobacco","8446"
"B89a6330DD98BbF","Baird, Wong and Beck","Tajikistan","1989","Airlines / Aviation","1876"
"dCab2Abf5648f20","Melendez-Rice","Cape Verde","1983","Motion Pictures / Film","8220"
"9fdd18ceFbEFCC4","Stokes-Michael","Djibouti","1986","Military Industry","8617"
"B1e8F598AF9a5E1","Braun, Schwartz and Stephens","Bahrain","1995","Hospital / Health Care","3141"
"4dfF0021EDbE088","Acosta-Miles","Isle of Man","2000","Financial Services","6879"
"5Cc8DfB58601E7E","Frost Ltd","Palau","2021","Food / Beverages","5162"
"3CCc9aecBaa13aC","Hendrix, Solomon and Stevenson","Tonga","2007","Staffing / Recruiting","1997"
"C5c73502cF766FB","Hawkins-Little","Lao People's Democratic Republic","2015","Farming","1531"
"Fc6cDb0d974adD2","Lamb Ltd","Brazil","2007","Sporting Goods","7152"
"5c9024074CF10DD","Thompson-Pennington","Saint Helena","1986","Hospital / Health Care","3801"
"B8BCdB49AAF166a","Terrell-Cervantes","Brunei Darussalam","1995","Mining / Metals","9935"
"cE0ad598AA24be2","Nielsen, Kemp and Morton","Gabon","1971","Higher Education / Acadamia","5713"
"57aBbEA2cfCBdb7","Dillon, Grimes and Larson","Libyan Arab Jamahiriya","1974","Public Relations / PR","4574"
"01811fBEb60CCFD","Lam, Hodges and Keith","Svalbard & Jan Mayen Islands","1984","Wholesale","8754"
"dB4dED926734731","Phillips-Owen","Heard Island and McDonald Islands","1982","International Affairs","1037"
"eB0f2E94B7c841b","Lyons and Sons","Martinique","1980","Alternative Medicine","8610"
"e2E5e2e25cd3C6C","Randall-Preston","Suriname","2004","Writing / Editing","9447"
"934abFb6aca4B0B","Everett, Norris and Friedman","Netherlands Antilles","1984","Computer Networking","4633"
"bBfa9c8Df66d5B9","Matthews, Booker and Sharp","Tajikistan","1999","Legal Services","674"
"Df62b821A2A10eA","Reid, Randolph and Trevino","Ecuador","2005","Performing Arts","1952"
"650005f7512a1F9","Mccullough-Fitzgerald","Madagascar","2001","Industrial Automation","8773"
"94895EfB4FEe6D5","Martinez, Brown and Crane","Sweden","2017","Dairy","9733"
"e939FDDB7a7Ceaa","Sanford Group","Togo","1974","Sports","496"
"DcEAAB5fcCf43E9","Weaver-Salinas","New Caledonia","2011","Education Management","1819"
"F7B5e6fAEDD1D1B","Jefferson-Bush","Northern Mariana Islands","2000","Consumer Electronics","5294"
"e2cCE8414f958d8","Cooley LLC","Sierra Leone","2000","Civil Engineering","9610"
"Db7Be1D7cD22a2F","Thornton, Riddle and Graham","Uruguay","1983","Computer Networking","4508"
"6d8A96B6D0CDBbe","Patrick-Haynes","Norway","1990","Publishing Industry","5560"
"C9A0eFC471Ae4F7","Barrett, Preston and Fitzgerald","Egypt","2004","Consumer Goods","5667"
"5BA01FfC095ddC6","Frey, Cooper and Huber","Seychelles","1993","International Affairs","6864"
"656BCb89BdEB55E","Blair Ltd","Wallis and Futuna","2011","Package / Freight Delivery","8901"
"aBf4bBB8BA68b2c","Cooke, Cain and Morton","Cote d'Ivoire","2022","Animation","2848"
"Ce02E2fdFBD618f","Mora, Frye and Brandt","Samoa","1995","Capital Markets / Hedge Fund / Private Equity","9742"
"2b03AbbB981aaBD","Hayes, Jacobs and Bishop","Gabon","2011","Cosmetics","7253"
"5FbeF7DeBf53BD4","Quinn, Mcguire and Paul","Ghana","2021","Design","9526"
"Acf0ac6C5eE6BD8","Boyd Ltd","Central African Republic","2001","Mining / Metals","1688"
"af416E7e04eaaDe","Cardenas-Fritz","Cyprus","2011","Recreational Facilities / Services","4505"
"a75Df31bBa3C9ee","Summers, Clayton and Parsons","Martinique","1978","Broadcast Media","76"
